tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887270,15712106234617981,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15712106234617981
-887260,23703747677073,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-886800,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-875030,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-460540,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-332730,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-203000,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-202860,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-202710,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-202540,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15735809982295054
-92110,398290794261,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-83760,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-83700,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-82720,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-82710,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-82660,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-82650,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-81220,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-78240,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-77290,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-77070,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-76280,29651014881301328537,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,29666751089574417852
-76010,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,29666751089574417852
-75980,-29651014881301328537,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-75630,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-75520,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-75410,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
-75060,0,1741924803,200886,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15736208273089315
