tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887270,17270520073345920,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17270520073345920
-887260,23703747677073,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-886800,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-875030,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-460540,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-332730,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-203000,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-202860,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-202710,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-202540,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294223821022993
-92110,398290794261,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-83760,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-83700,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-82720,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-82710,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-82660,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-82650,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-81220,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-78240,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-77290,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-77070,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-76280,29651014881301328537,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,29668309503413145791
-76010,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,29668309503413145791
-75980,-29651014881301328537,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-75630,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-75520,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-75410,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-75060,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-46050,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
-32190,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17294622111817254
0,13570724854034,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
100,100,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671388
110,-100,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
150,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
200,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
350,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
22990,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
23030,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
35380,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
35440,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
35620,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
35670,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
43530,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
43550,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
46050,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
62150,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
62340,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
69080,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
70660,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
70860,0,1741302002,199305,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,17308192836671288
