tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887220,239264124127003834470847,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,239264124127003834470847
-375000,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,239264124127003834470847
-359940,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,239264124127003834470847
-359340,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,239264124127003834470847
-348900,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,239264124127003834470847
-345420,8146801180290562347706,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,247410925307294396818553
-301980,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,247410925307294396818553
-278760,9235114715599991229359,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-266760,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-256920,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-254220,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-250200,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-248940,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-246480,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-246420,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-244200,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-240480,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-239880,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-239040,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-238200,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-237720,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-237240,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-237180,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,256646040022894388047912
-237060,9774809955922891407380,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,266420849978817279455292
-236640,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,266420849978817279455292
-235380,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,266420849978817279455292
-235260,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,266420849978817279455292
-235080,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,266420849978817279455292
-235020,0,1742086910,-194221,0x11950d141ecb863f01007add7d1a342041227b58,266420849978817279455292
