tickIdx,liquidityNet,cumulative_liquidity,timestamp,current_tick,pool_id
-887220,551071626149879.0,551071626149879.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
-887160,0.0,551071626149879.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
-92100,456406095307.0,551528032245186.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
0,10943161472679.0,562471193717865.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
92040,1620915153.0,562472814633018.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
92100,3628502567937.0,566101317200955.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
114060,0.0,566101317200955.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
115860,556573869747.0,566657891070702.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
130260,17251205334.0,566675142276036.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
139200,-556573869747.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
145080,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
145140,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
151800,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
152640,40166358066529.0,606284926472818.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
152880,-40166358066529.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153360,155684471699734.0,721803040106023.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153420,-155684471699734.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153780,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
154020,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
154260,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
159000,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
161160,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
161220,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
168600,0.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
176220,358354299830.0,566476922706119.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
180900,0.0,566476922706119.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
183180,-358354299830.0,566118568406289.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
184200,20645495131032.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
191160,0.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
192900,0.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
195180,0.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
195300,0.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
195660,0.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
196080,0.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
196800,0.0,586764063537321.0,1734195602,262872,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
