tickIdx,liquidityNet,cumulative_liquidity,timestamp,current_tick,pool_id
-887220,392291070274450.0,392291070274450.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
-887160,0.0,392291070274450.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
-92100,456406095307.0,392747476369757.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
0,10943161472679.0,403690637842436.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
92040,1620915153.0,403692258757589.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
92100,3355682144151.0,407047940901740.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
114060,0.0,407047940901740.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
115860,556573869747.0,407604514771487.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
130260,17251205334.0,407621765976821.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
139200,-556573869747.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
145080,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
145140,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
151800,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
152640,40166358066529.0,447231550173603.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
152880,-40166358066529.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153360,155684471699734.0,562749663806808.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153420,-155684471699734.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153780,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
154020,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
154260,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
159000,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
161160,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
161220,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
168600,0.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
176220,358354299830.0,407423546406904.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
180900,0.0,407423546406904.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
183180,-358354299830.0,407065192107074.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
184200,20645495131032.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
191160,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
192900,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
195180,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
195300,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
195660,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
196080,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
196800,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
197220,0.0,427710687238106.0,1733500802,262349,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
