tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887220,664048573516119,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,664048573516119
-887160,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,664048573516119
-152160,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,664048573516119
-92100,456406095307,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,664504979611426
0,10943161472679,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,675448141084105
18060,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,675448141084105
26640,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,675448141084105
92040,1620915153,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,675449761999258
92100,3637763396772,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679087525396030
114060,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679087525396030
114660,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679087525396030
115620,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679087525396030
115860,556573869747,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679644099265777
130260,17251205334,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679661350471111
139200,-556573869747,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679104776601364
145080,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679104776601364
145140,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679104776601364
148560,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679104776601364
151800,0,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,679104776601364
152640,40166358066529,1740978002,266624,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,719271134667893
