tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887220,695112657761753,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,695112657761753
-887160,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,695112657761753
-152160,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,695112657761753
-92100,456406095307,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,695569063857060
0,10943161472679,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,706512225329739
18060,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,706512225329739
26640,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,706512225329739
92040,1620915153,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,706513846244892
92100,3364942972986,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709878789217878
114060,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709878789217878
114660,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709878789217878
115620,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709878789217878
115860,556573869747,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,710435363087625
130260,17251205334,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,710452614292959
139200,-556573869747,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
145080,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
145140,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
148560,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
151800,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
152640,40166358066529,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,750062398489741
152880,-40166358066529,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
153360,155684471699734,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,865580512122946
153420,-155684471699734,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
153780,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
154020,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
154260,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
159000,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
161160,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
161220,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
168600,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
176220,358354299830,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,710254394723042
180900,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,710254394723042
183180,-358354299830,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709896040423212
184200,76175955773,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
191160,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
192900,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
195180,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
195300,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
195660,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
196080,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
196560,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
196800,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
197220,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
197640,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
197820,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
198900,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
199020,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
199260,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
199860,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
200280,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
200340,4430445485038820,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
200700,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
201300,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
202140,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
203040,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
203280,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
203700,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
203820,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
204000,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,5140417701417805
204360,-4430445485038820,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
204780,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
205260,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
206580,54402074932,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,710026618453917
206640,-54402074932,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
207240,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
207720,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
209160,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
210600,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
211080,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
211320,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
211980,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
214200,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,709972216378985
214920,31454785349939,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,741427001728924
216420,3151604679224,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,744578606408148
217260,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,744578606408148
217740,-31454785349939,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713123821058209
221040,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713123821058209
221100,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713123821058209
223320,340095002,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
223680,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
225180,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
225540,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
225780,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
226200,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
226680,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
227640,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
228540,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
229260,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
230100,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,713124161153211
230160,1670921212240,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,714795082365451
230220,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,714795082365451
230280,3133366157796,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,717928448523247
230340,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,717928448523247
230400,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,717928448523247
230580,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,717928448523247
231060,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,717928448523247
231180,10325006026,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,717938773529273
231240,9636087679,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,717948409616952
231300,7131657950096,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725080067567048
231360,10098305733,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725090165872781
231420,105440390087,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725195606262868
231480,389377464792,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725584983727660
231540,62725860270,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
231660,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
231780,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
231900,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
231960,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232080,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232320,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232380,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232440,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232500,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232560,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232920,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
232980,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233040,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233100,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233160,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233220,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233280,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233340,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233400,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233640,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
233820,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
234000,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
234060,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
234120,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
234240,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725647709587930
234300,-379213263309,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
234660,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235080,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235320,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235380,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235440,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235620,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235680,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235740,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
235980,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
236460,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
236820,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
237120,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725268496324621
237180,469677301440,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
237300,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
237420,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
237600,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
237720,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
237840,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
238560,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
238740,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
239220,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
239340,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
239400,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,725738173626061
239460,8584538262056,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,734322711888117
239580,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,734322711888117
239700,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,734322711888117
239760,12015931831256,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,746338643719373
239880,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,746338643719373
240300,0,1741410003,267201,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,746338643719373
