transaction_hash,provider,gas,gasPrice,gasPriceAdjusted,amount,WBTCTokens,ETHTokens,WBTCTokensAdjusted,ETHTokensAdjusted,block,timestamp,lowerTick,upperTick
0xb7fcf997ebd0deb21e2c3ac3f86a3b66560554b42adb4fb0c3f1dfa5b12a4c00,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,323524,14269054726,1.4269054726e-08,2225334626298714,0,-95659999999999989352,0.0,-95.65999999999998,21196975,2024-11-16 01:29:23+00:00,262080,263760
0x2c20737dcfdb7dc5fee5b2a7ac091cb38871463d5babf3bf10943ee2ea97c4f6,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,351205,15295792788,1.5295792788e-08,122232057888649,0,-18768854187886132751,0.0,-18.768854187886134,21198488,2024-11-16 06:33:11+00:00,256380,263340
0x2d80137fcc558b92829bcde6847bb1d8c281604045e4aa0f53df46f108db397f,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,365818,13203496825,1.3203496825e-08,4463771838734387039,-1653626355,-6738110544028712105717,-16.53626355,-6738.110544028712,21198534,2024-11-16 06:42:23+00:00,263940,264000
0x029abd7f94ce86ac78cc4821814e4ccfd9325559aea10d0470f571de6da89cd9,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,351188,10643665790,1.064366579e-08,4491658041037966,0,-266999999999999945678,0.0,-266.99999999999994,21198871,2024-11-16 07:49:47+00:00,261600,263940
0x4d45968a8cb101e310c3f4ea7c6eecae0508f8a06b428fa95307a977771aea80,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,330754,12363096773,1.2363096773e-08,4493307512762,0,-69752463579979754,0.0,-0.06975246357997976,21199169,2024-11-16 08:49:47+00:00,259140,259860
0x03b22a739be8bfcc52253c99c50fd5bfaf8ef1befd05576ac6d3c997dd8eab2f,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,286916,12134820086,1.2134820086e-08,7392283986151,0,-132999999999984886,0.0,-0.13299999999998488,21199248,2024-11-16 09:05:47+00:00,260460,261240
0xb1958123fd6371a10070a264badcbe474c894263f1a2bfb40daf981c98fdfff0,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,377932,12013085492,1.2013085492e-08,7646172275305472140,-19347638919,-6736839307222150165947,-193.47638919,-6736.83930722215,21199303,2024-11-16 09:16:47+00:00,264000,264060
0x8c91299762a31719e2a35c1cceb46260985737c2cb8d6a3815f3251539d63b21,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,304308,12953269590,1.295326959e-08,0,0,0,0.0,0.0,21200008,2024-11-16 11:38:23+00:00,258840,262440
0x5104c7aee8e0de83193727de55d1f6950bef3ca096199a26bf496b0f7c86e97c,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,286747,12664697716,1.2664697716e-08,10716072768404,0,-881688643262199821,0.0,-0.8816886432621999,21200009,2024-11-16 11:38:35+00:00,258840,262440
0x2c64037adda32cf98aecd5f5d45b218e9691436f81471fb84ed33f95215e0bb4,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,263174,13597635943,1.3597635943e-08,0,0,0,0.0,0.0,21201021,2024-11-16 15:01:23+00:00,262380,264300
0xabbee0a08e368f18bddc4a3867a51cb3d1c4696ad3b5b29ee95efa15c39e99a8,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,360782,17342593090,1.734259309e-08,1528622737232,-172596,-445806223766648227,-0.00172596,-0.44580622376664825,21201179,2024-11-16 15:33:35+00:00,248100,265080
0x821f2a951fe0a55af8592d8beed2bae6e59927227859abd472aba4b4b784201f,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,351084,17867164584,1.7867164584e-08,12013337036569869,0,-19199999999999998447,0.0,-19.2,21201222,2024-11-16 15:42:11+00:00,263700,263760
0x16db64e6150153f60fda6f7c8ceebb70243ffa831c2caf1c2e6ad86ab0c43792,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,309838,18510585052,1.8510585052e-08,3770646083070492,0,-189304051718954071169,0.0,-189.30405171895407,21201453,2024-11-16 16:28:35+00:00,257160,259620
0xd053048074aa85d94f400af6fba2831690c5d2f89f828b402c9b140a89e57824,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,371722,16147124250,1.614712425e-08,205197126998905,0,-21999999999999921950,0.0,-21.999999999999922,21201675,2024-11-16 17:13:11+00:00,257760,262560
0xc9cd9e7d9e1dd8a364cfb6066f82bf641b3702bfc6c07b19ba9b54e8538332be,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,330592,13017173992,1.3017173992e-08,19337819820942,0,-892896857694618498,0.0,-0.8928968576946185,21202691,2024-11-16 20:36:47+00:00,258240,260400
0x99bb54fc724891c826ee5b89c2f25c6d8bfad341179863206fff6a1adb76c480,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,367440,10389955598,1.0389955598e-08,29231871543541,-1212939,-394578234127236546,-0.01212939,-0.3945782341272365,21203581,2024-11-16 23:34:59+00:00,263340,264300
0xd0951f2ab65ff9485d497b101ec950d4e1483d1730db53122dd6fa64d73f47ae,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,216535,11282459123,1.1282459123e-08,0,0,0,0.0,0.0,21203736,2024-11-17 00:06:35+00:00,253320,265320
0x907e30762e60bd2647b9e206bc7396a0f72be79db58f7fc1dc50b637a35584a6,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,367440,10231610534,1.0231610534e-08,250993811247214,-10020206,-3107396336428317972,-0.10020206,-3.107396336428318,21203872,2024-11-17 00:33:47+00:00,263400,264300
0xbb945e8ef31df30b5f97caf6cf1180cbbb20508ea0869e69b6d62971a283c43c,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,286711,9329262414,9.329262414e-09,11977352827940353,0,-19199999999999998594,0.0,-19.2,21203922,2024-11-17 00:43:47+00:00,263760,263820
0xe594bebd104d3b79809a7afe3e83c8a1e3b10ddda4706982f06401e3cc274417,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,304298,9711906435,9.711906435e-09,0,0,0,0.0,0.0,21204056,2024-11-17 01:10:59+00:00,262860,264360
0xbc5924caf3fce1e246887a947d92c08a8bb2f184b2996181e38a5e5d745f137a,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,346852,9454224799,9.454224799e-09,96724530244871,-4389979,-2547696220833110679,-0.04389979,-2.5476962208331106,21204063,2024-11-17 01:12:23+00:00,262860,264360
0x46bc4e9372f31f8b7e0fb46791b7a973cadce16e26d8648e331db7f83993b479,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,351648,9780752821,9.780752821e-09,4634608933852455993,-596094606,-7301328785318176396123,-5.96094606,-7301.328785318176,21205299,2024-11-17 05:20:35+00:00,263880,263940
0xc678f53eb1ed168daa3132b918a75a0ad26d67322a6b848b937ec6019d898a6c,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,286134,9632579888,9.632579888e-09,11977352827940353,0,-19199999999999998594,0.0,-19.2,21206734,2024-11-17 10:09:23+00:00,263760,263820
0x6afd26c96c135fdc5c3fda5a43dd457e38b30f705f4517b4f1fb6e36ca632bf3,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,351218,10503078695,1.0503078695e-08,2547115683043027,0,-121049999999999989801,0.0,-121.04999999999998,21206754,2024-11-17 10:13:23+00:00,261960,263820
0x537eb9be0357da57d22260e0a6954e751d6607bf1398439d0821d0fd08678eb5,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,286756,8449771112,8.449771112e-09,11941476404788490,0,-19199999999999998824,0.0,-19.2,21207254,2024-11-17 11:53:47+00:00,263820,263880
0xd1f9ff9578a0e6d880f600849d0578927e9b2f9b3c08d6690fcbc13bdae74d95,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,351160,12397527667,1.2397527667e-08,162080197022218,0,-9787095362118673718,0.0,-9.787095362118674,21207351,2024-11-17 12:13:11+00:00,260340,262860
0x7aad9de09c87df2932a3a8af5d8107838e4f7930e88f00c70c6b83a7e505498f,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,304326,12286673979,1.2286673979e-08,0,0,0,0.0,0.0,21207717,2024-11-17 13:26:47+00:00,258660,264720
0x031e3f61f78b66902d8ccfc4b55520bbeb4b72a23cd2f274eda7f43b040648c6,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,276696,8724372444,8.724372444e-09,139752258483,-20831,-32664674626892527,-0.00020831,-0.03266467462689253,21207947,2024-11-17 14:12:47+00:00,252660,265680
0xd7145e7845a6ecbf9412c81a3e18949a7eec22441805cd76f2e83ad3390c9bf5,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,396045,8614028201,8.614028201e-09,10526127973793,-19491117,-5684608538076366483,-0.19491117,-5.6846085380763665,21207966,2024-11-17 14:16:47+00:00,-887220,887220
0xb91f6179f5a1cad0fdf315b9ce3ee9e28d6106b7eb84ed6417b3ef31ce3fcbb9,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,283844,10280346472,1.0280346472e-08,0,0,0,0.0,0.0,21208002,2024-11-17 14:23:59+00:00,251940,265800
0xb70b5f1c4e950c07af2e883a56f76de4371528b07bcf31f5beaf9b96b2daf8af,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,381452,12271607699,1.2271607699e-08,71857316767631,-2755521,-3448646793298690036,-0.02755521,-3.44864679329869,21208114,2024-11-17 14:46:23+00:00,262140,264420
0x7050a517ff1366b94f8b597467bf850dc1bc9cefb941507b4176aafd91f26608,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,333478,10105891305,1.0105891305e-08,1934220844885,-308008,-473040341393022554,-0.00308008,-0.47304034139302253,21208163,2024-11-17 14:56:11+00:00,251940,265800
0x692488dd401c1bfca69df0406a4247992b103b932a5062071d57115f47de4bfa,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,842778,11730849317,1.1730849317e-08,486945837620436,0,-79313125085682839949,0.0,-79.31312508568284,21208275,2024-11-17 15:18:35+00:00,253920,262020
0xebf866ec70ec7f942e553060371265d9a9e3ee58b3b47058b23dc85847698700,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,371714,15727350131,1.5727350131e-08,33695878794323,0,-2105846261353535947,0.0,-2.105846261353536,21208659,2024-11-17 16:35:59+00:00,261540,264000
0x1a04eeda8cfca4db24bd98ff86c8b9407339ff925b2a72165da2bea315a69052,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,361185,11238516897,1.1238516897e-08,3336618504090493,-221092110,-421428262904212150393,-2.2109211,-421.42826290421215,21209315,2024-11-17 18:47:47+00:00,258660,264720
0x213c8c30f08a1096b09029e3a2c393983bed1e47b894df5b8ebb53bad60139ca,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,283822,13858563923,1.3858563923e-08,4984669548047,0,-718943655995711097,0.0,-0.7189436559957111,21209520,2024-11-17 19:28:47+00:00,256380,262980
0xe0ea694edd0f3f85e5d98b8d62e9737d7ee8beacf2de79e151127cb4b9e4a6c4,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,304326,10609438237,1.0609438237e-08,0,0,0,0.0,0.0,21209744,2024-11-17 20:13:47+00:00,256140,267240
0xeaa7a6c670ddeadec68840878a5a1cfffa4849715d0a06bae8669bdf0f81afd2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,287112,12902519582,1.2902519582e-08,0,0,0,0.0,0.0,21210083,2024-11-17 21:21:47+00:00,255420,264180
0x15059a8d53d19609f780b8c5e1b2bcfbb7d02c10a4494f2f602d6c56aa6ea1eb,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,347023,12456819158,1.2456819158e-08,13562245384400,-259008,-2544805753331266849,-0.00259008,-2.544805753331267,21210088,2024-11-17 21:22:47+00:00,255420,264180
0x29fdc5d2ccc317068f1e5fab9dd5434dfce49621d298a4295133f712a3ecef70,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,304335,10011250157,1.0011250157e-08,0,0,0,0.0,0.0,21210614,2024-11-17 23:07:59+00:00,262320,263940
0x84aca3b9559813d87e6d7b9685744cced46bb971ad0a3fa46f93805bcaf620a1,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,360733,10997888790,1.099788879e-08,1221435504218,-301727,-113974215869684200,-0.00301727,-0.1139742158696842,21211561,2024-11-18 02:17:59+00:00,260160,266820
0x7945887774d82afb0d823fb5c57bb9ebca102eeb81e105d8aabb8d4a012a7b0c,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,279264,11148687509,1.1148687509e-08,30526337173,-56636,-16453349105041933,-0.00056636,-0.016453349105041933,21211594,2024-11-18 02:24:35+00:00,-887220,887220
0x6c9af845b3f163feea727a342c5bc3406efa43111b20d72f761e92d4e7e0b527,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,283710,11503965994,1.1503965994e-08,0,0,0,0.0,0.0,21211654,2024-11-18 02:36:35+00:00,262920,263700
0xc1703324b6ab905d3aeeb9a27cc777bab9a1e2beb9d065bd58e4dfd98e23402a,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,379030,9001721890,9.00172189e-09,5709091370961669822,-17691133949,-4084274452193464384332,-176.91133949,-4084.274452193464,21211912,2024-11-18 03:28:23+00:00,263940,264000
