transaction_hash,provider,gas,gasPrice,gasPriceAdjusted,amount,WBTCTokens,ETHTokens,WBTCTokensAdjusted,ETHTokensAdjusted,block,timestamp,lowerTick,upperTick
0x61d47ceee289939b0be11adbfa2fe0ee53e3fd9a4d1202cbac8d442271bd11c2,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,507316,9075642204,9.075642204e-09,90075007810183415,728484565,2068011579794129873843,7.28484565,2068.01157979413,21205847,2024-11-17 07:10:35+00:00,263040,264000
0x63c3617f461a941ecc7b2d6c19257f3ae879ae13a20d3dc5e5a9bdcd843a83cf,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,499152,9832288628,9.832288628e-09,11941476404788490,0,19199999999999998825,0.0,19.2,21206747,2024-11-17 10:11:59+00:00,263820,263880
0xbe2cd98457a79505175ce95fbc180086eaa24f856eec601c433e660260189642,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,569440,13019230650,1.301923065e-08,1221435504218,300000,114476434112621086,0.003,0.11447643411262108,21207415,2024-11-17 12:25:59+00:00,260160,266820
0xd8759643a6521dd2abdcc21ab71ab411daafa4f49590bc5fad7c1ef70ce93b77,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,759534,8810156132,8.810156132e-09,33897920418344,19882506,5800564496002325330,0.19882506,5.800564496002325,21207981,2024-11-17 14:19:47+00:00,256380,271620
0xbabd79dbb407f08e20dda64110c4d2c4bda60c4b95b2570a39e0ae837ffeae35,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,547881,17122220971,1.7122220971e-08,73338563991055,3870021,396726101331331990,0.03870021,0.396726101331332,21208909,2024-11-17 17:25:59+00:00,263820,264600
0x0ea1e651f7ad0e2b16744726c816c87d8971a45c6e5ec222fffeae0ca71e7b80,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,510549,11048483389,1.1048483389e-08,5223240271026391,2826228675,827744922584468258453,28.26228675,827.7449225844682,21209330,2024-11-17 18:50:47+00:00,257040,270900
0x609184952193817b8abb7dc445572cff1beb2202285f0c4f892542e66f1ceb54,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,247004,10297225596,1.0297225596e-08,1641410754784,459578,286579282520119241,0.00459578,0.2865792825201192,21209748,2024-11-17 20:14:35+00:00,256140,267240
0xcb17255062ba267ec1bf706553b292a820c88af6a947335ae36a53c340e28cdd,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,489290,11102359102,1.1102359102e-08,184227002333,100000,29102778531925845,0.001,0.029102778531925846,21210239,2024-11-17 21:52:59+00:00,257040,270900
0xae1470b7028be2f94dd1410f04bb0565453d38024f134aaac0753cc20adf1fe1,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,510429,9431563424,9.431563424e-09,15771710681825,1949217,495369369400661717,0.01949217,0.49536936940066173,21210888,2024-11-18 00:02:47+00:00,262800,265380
0x5a134976b6a477faf09664adb1b60a14c6654d31b9cf66c72850d6c71a0b176c,0xf5a96d43E4B9a2C47f302B54d006D7E20f038658,502680,9001721890,9.00172189e-09,5709091370961669822,17450451919,4154226813928073361333,174.50451919,4154.226813928073,21211912,2024-11-18 03:28:23+00:00,263940,264000
