tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887220,642100620851111,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,642100620851111
-887160,0,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,642100620851111
-152160,0,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,642100620851111
-92100,456406095307,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,642557026946418
0,10943161472679,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,653500188419097
92040,1620915153,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,653501809334250
92100,41466928351702,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694968737685952
114060,0,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694968737685952
115860,556573869747,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,695525311555699
130260,17251205334,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,695542562761033
139200,-556573869747,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694985988891286
145080,0,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694985988891286
145140,0,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694985988891286
151800,0,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694985988891286
152640,40166358066529,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,735152346957815
152880,-40166358066529,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694985988891286
153360,155684471699734,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,850670460591020
153420,-155684471699734,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694985988891286
153780,0,1736226002,263446,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,694985988891286
