tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887220,549705914056326.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,549705914056326.0
-887160,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,549705914056326.0
-92100,456406095307.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,550162320151633.0
0,10943161472679.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,561105481624312.0
92040,1620915153.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,561107102539465.0
92100,3355682144151.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564462784683616.0
114060,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564462784683616.0
115860,556573869747.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,565019358553363.0
130260,17251205334.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,565036609758697.0
139200,-556573869747.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
145080,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
145140,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
151800,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
152640,40166358066529.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,604646393955479.0
152880,-40166358066529.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
153360,155684471699734.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,720164507588684.0
153420,-155684471699734.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
153780,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
154020,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
154260,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
159000,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
161160,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
161220,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
168600,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
176220,358354299830.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564838390188780.0
180900,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564838390188780.0
183180,-358354299830.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,564480035888950.0
184200,20645495131032.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,585125531019982.0
191160,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,585125531019982.0
192900,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,585125531019982.0
195180,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,585125531019982.0
195300,0.0,1733806803,262923,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,585125531019982.0
